STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,COL,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,Colombia,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,67.7308209392541,68.0447217112947,68.355018226019,68.6617342828438,68.9644269378766,69.2631201748083,69.5578487233173,69.8589567867107,70.1562972037188,70.4498859455197,70.7393039027595,71.0245706637519,71.3061928280866,71.5837364884687,71.857228156969,72.1271721906119,72.3935750335875,72.6560332678719,72.9145783747935,73.1692385779865,73.4205001577422,73.6679379605927,73.9120370386592,74.1523775311481,74.33929919179
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MDG,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,Madagascar,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,7.33460242669274,7.82371220056577,8.32802262627892,8.84731024577775,9.38171660876751,9.99408559898276,10.624836102476,11.273715158911,11.9410634706822,12.6258054956563,13.3282583568259,14.0481291071758,14.7853236280992,15.5395287894646,16.3053653155261,16.8525364579628,17.4118086932302,17.9831737655425,18.5668414182274,19.1625219476685,19.7709075856246,20.3914130605215,21.0247444684197,21.6702513222532,22.0559944937861
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ECS,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,Europe & Central Asia,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,86.4559301766412,86.5775219193867,86.7532329862862,86.9357293514377,87.3054685113201,88.3955628825605,88.7389845659972,89.0824190669177,89.414510855728,89.7320262071637,90.0217982847391,90.3053869151768,90.5745110635602,90.8504097109291,91.0074039369026,91.1611974987203,91.3683085773326,91.5805550293614,91.7738396471301,91.9686375240446,92.1151976445653,92.2171286282724,92.3150246129194,92.3941362840581,92.468529296819
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SWZ,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,Eswatini,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,27.4081573156191,27.9009974215432,28.3942596977699,28.8879348002561,29.3808719768786,29.8747636188833,30.3684561566544,30.8897596464317,31.5891788245693,32.228164048978,32.7698414793853,33.3122803531529,33.6921980759207,34.0698474900492,34.4446049566522,34.8170255077812,35.191051527565,35.5659445599292,35.9421056743199,36.3193523524376,36.6975059079153,37.0763839524603,37.4563305873184,37.8360927224541,38.2165357028722
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HND,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,Honduras,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,41.7714222795011,42.0114567358156,42.2596791456563,43.6076213319213,44.9872698483243,46.3982725210716,47.8412965841516,49.3162588904695,50.8235196106217,52.3626202265339,53.9343232985216,55.5380407948122,57.174671475674,58.8431825731568,60.5445335990096,61.9111432090562,62.3414390743725,62.7680455735168,63.1906427532202,63.6092641889516,64.0239281652442,64.4343341684081,64.8354617771336,65.1953154485534,65.5162211788382
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GIB,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,Gibraltar,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LIE,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,Liechtenstein,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ECU,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,Ecuador,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,61.5596332451054,61.9999705900147,62.4001959387655,62.7739286432807,63.1468262806282,63.5186829915005,63.8895127466381,64.2597187445276,64.6288953675128,64.9970482972014,65.3643851830719,65.7244032222106,66.0792100373453,66.4334435113853,66.7869149451336,67.1395948583111,67.4923977988136,67.8456046267449,68.2031322851941,68.5656169744149,68.9342268251574,69.2478551557464,69.4563704697226,69.6689253276622,69.8869997038501
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SUR,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,Suriname,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,51.5803962822548,51.81575294956,52.0507328161972,52.284713856888,52.5180081342911,52.7126569026065,52.904320776583,53.0963263945704,53.2889718900373,53.4825352502815,53.6764547513002,53.8710131700458,54.0662109652906,54.2620491189961,54.4628425618764,54.6686121368596,54.8788532515763,55.0933294280924,55.312033930288,55.5342496378544,55.7604346208917,55.7762563734849,55.7961498911635,55.8196595893557,55.8472410362348
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,OMN,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,Oman,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,83.8983284558413,83.8937506270249,83.8891748203496,83.884594414468,83.9573780453171,84.3256642896651,84.6906189251478,85.0520441699242,85.4099858949536,85.7640306110898,86.1146623783512,86.5685761942405,87.0961642683361,87.6055359989164,88.0987179993942,88.5753591116236,89.0363846730234,89.4748666158554,89.8930996130833,90.2677608803701,90.5571630402907,90.7106522109987,90.8517534920116,90.9816564891572,91.1011744135751
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IRQ,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,Iraq,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,50.240937492428,50.7176459921127,51.1934995581064,51.668498752969,52.142640019551,52.6159251509401,53.0880720100668,53.5596517303633,54.0303756264796,54.4999818450218,54.9861405424043,55.4804510053607,55.9719076225608,56.4605410514352,56.9465871735704,57.4300481493403,57.9129327058889,58.3951961846559,58.876573508811,59.3566297860522,59.664460620832,59.7027840073918,59.7426308879855,59.784174228685,59.8272461307615
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BHR,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,Bahrain,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,98.6952615840336,98.7294070097384,98.7635510369517,98.7976936656734,98.8318348959035,98.8659747276421,98.900113160889,98.9289175107687,98.9269988994157,98.9250802880628,98.9231616767098,98.9212430653569,98.919324454004,98.917405842651,98.9154872312981,98.9135686199451,98.9116500085922,98.9097313972392,98.9078127858863,98.9058941745334,98.9039755631804,98.9039755631804,98.9039755631804,98.9039755631804,98.9039755631804
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SVN,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,Slovenia,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,91.8356262672664,91.8310347829656,91.8264432986647,91.8218518143639,91.817260330063,91.8126688457622,91.8080773614614,91.8034858771605,91.7988943928597,91.7943029085588,92.3628182051427,92.9312761660896,93.4996767913996,94.0680200810727,94.6363060351086,95.2045346535076,95.7727059362695,96.3408198833944,96.9088764948824,97.4768757707333,98.0448177109473,98.6127023155244,99.1805295844644,99.5745942010052,99.5745942010052
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NAC,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,North America,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,95.412136799094,95.4143628133738,95.4167812496838,95.4191439355764,95.4214400441902,95.5729337024223,95.7236519918566,95.8732229739341,96.0219600722807,96.1698109887409,96.3167444218406,96.4625733147086,96.6072447768262,96.7506209987011,96.8927749249747,97.0335712461501,97.173069399667,97.3076428764735,97.3958582195623,97.3964172267457
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CAN,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,Canada,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,99.0407431516783,99.0500999985296,99.0523002569991,99.0545311020692,99.056729322475,98.9443709680993,98.8321898369146,98.7219081451121,98.6110659391952,98.4996540146077,98.3876982516978,98.274899130016,98.1599248386033,98.0449025123796,97.929818567383,97.8147000459502,97.6995275096697,97.5843552449117,97.469158393314,97.3538665629744,97.2384351929959,97.1228097207068,97.0069502082357,96.8908033429561,96.890322656349
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BWA,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,Botswana,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,59.1969933282748,59.6028572100646,59.8290724278867,60.0282438819976,60.2264380019223,60.42206636068,61.6906773839498,63.5089703811484,65.3049644557537,67.0731254262303,68.816174318534,70.5322558065773,70.4469825607601,69.8754371820694,69.3003607315322,68.7216153031372,68.1393048314429,67.553076738308,66.9608403591373,66.3629580239711,65.7593518676202,65.1499443959709,64.5355149117976,63.9157689150589,63.2910412393649
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TSA,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,South Asia (IDA & IBRD),People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,41.0414002827735,42.3387305615407,43.6712969398121,45.0149672750992,46.3694526498138,47.8320836297037,49.3154920002066,50.8090289921688,52.312642790202,53.8240460739803,55.3436208870872,56.873835758716,58.4168751999494,59.9705807877529,61.5347356742574,63.108644558754,64.6907078532209,66.2802218670174,67.8769128877962,69.480735456421,71.0903353119232,72.7058981854924,74.3252481732266,75.9444675309209,77.5514601972461
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MAR,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,Morocco,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,40.6892711371886,41.2670141731274,41.8420688296254,42.4132470218147,42.9811521119137,43.663147929186,45.3949015609245,47.1688218439619,48.9826800241506,50.8342738607937,52.7236461074909,54.6475131147437,56.6048221314557,58.5934607352905,60.6123924939222,62.6595549218595,64.733918736942,66.8334675314175,68.9567317601261,71.101809275817,73.2677313316826,75.4522762478037,77.6426450242694,79.1395765684932,79.9818072279602
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TJK,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,Tajikistan,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,35.5047970165117,36.6188366714682,37.7621940155366,38.9348654343543,40.1362930652154,41.3675997144111,42.6282160898357,43.9181404635367,45.2373691945965,46.5858978425593,47.9637288148808,49.3703711308922,50.8172219192873,52.3020237768025,53.8248694633002,55.3843908442754,56.980067631769,58.6108638282179,60.2753034226593,61.9730477057775,62.9511394249524,63.9329751524958,64.9174409445842,65.008806213197,65.1080715172931
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NCL,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,New Caledonia,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,87.0439625056997,87.0439625056997,87.0439625056997,87.7061108360597,88.3704550509375,89.0369951503331,89.7057311342468,90.3766630026782,91.0497907556275,91.7251143930947,92.4026339150797,93.0823493215826,93.7642606126034,94.4483677881421,95.1346708481986,95.5027748830163,95.7298599716487,95.9569450602811,96.1840301489134,96.4111152375459,96.6382003261782,96.8652854148107,96.8652854148107,96.8652854148107,96.8652854148107
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GNB,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,Guinea-Bissau,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,17.6928467629465,17.9900584374909,18.288049453325,18.5858633223515,18.8836303885363,19.1804305209572,19.4770684272533,19.7726246111266,20.0672024330843,20.3599228990252,20.6518184583177,20.9419974737055,21.2305029374142,21.5167736918646,21.8008348391465,22.0824071514525,22.3609411618131,22.6361757458266,22.9080958026933,23.1761675491536,23.440122137749,23.6996889837226,23.7944999344998,23.8895352074617,23.9850167901073
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GMB,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,"Gambia, The",People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,23.2966488856964,24.3282660905049,25.3788796039778,26.4323751193398,27.4421300405512,28.4671691321081,29.5074608863861,30.5629803832057,31.6341767266597,32.7191031085603,33.8191444704747,34.9332671100038,36.0624139591835,37.2039689411142,38.3572634081328,39.5215844881929,40.6956610569338,41.8797927727476,43.0731979106053,44.2756354496986,45.486855632039,46.6814287891959,47.2527699535092,47.7190495079164,48.1790034938582
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NZL,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,New Zealand,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,84.3935708730914,84.3935719474064,84.3935731285636,84.3935701173259,84.393570873606,84.3935693258313,85.3742870101594,86.3549973242601,87.3357150161621,88.3164263973845,89.2971432582876,90.2778561370619,91.2585694286852,92.239285987318,93.2200019221513,94.2007153623472,95.1814265013775,96.1621382619727,97.1428532133705,98.1235669248902,99.1042896753474,99.9999956407702,100.0,99.999999971682,100.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRK,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,"Korea, Dem. People's Rep.",People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,68.9994662780504,69.0183481608604,69.0372325114967,69.0558715599079,69.036318590008,68.8284056536318,68.6211713716994,68.4141327579558,68.2075310991335,68.0208733885564,67.8420008590283,67.6636213053331,67.4865152209698,67.3101581651526,67.1348051825258,66.9601917858627,66.7906723941633,66.6258214386595,66.4660307462782,66.3114101539539,66.3808962987726,66.454316601856,66.5313996398284,66.6121349621259,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SVK,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,Slovak Republic,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,92.1796466540196,92.1779868590588,92.8133255562149,93.4496675178764,94.087019571463,94.725376808649,95.3647356489397,96.0051065271415,96.6464908433867,97.2888805741908,97.9330897527988,98.5790404429813,98.8778303602984,98.9356455924198,98.9934533589813,99.0512654102279,99.109070468468,99.1668837318932,99.2246981648398,99.2825048002319,99.3403186237792,99.3981264379615,99.4559365242172,99.5137496061142,99.5715569148418
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UGA,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,Uganda,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,2.61116927210968,3.09599441464411,3.5998840278205,4.12299220943542,4.66566799544214,5.22724268755798,5.80886599308652,6.41004063773922,7.03133846285696,7.67241611786508,8.33386895954043,9.01557010215086,9.71789056876129,10.440122154268,11.1834474802514,11.9474149178212,12.7315028787292,13.5357388271595,14.3595127676697,15.2037714665964,15.7976298905319,16.3660020583951,16.9390606313682,17.5161979203242,18.0971227782691
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IBD,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,IBRD only,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,61.4631602425068,61.8551744153282,62.384505516612,62.9138053861239,63.4416298302826,63.993404985669,64.51396279609,65.0206482391664,65.5202244060969,66.3528224980276,67.1814080424254,68.0709683727514,68.9565226750101,69.8788833154027,70.8048795224762,71.7323495142211,72.6594126875228,73.5746987374695,74.4886204608067,75.3914679741709,76.281380297934,77.1581104763526,78.0247209196138,78.8720948504894,81.527121378511
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZWE,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,Zimbabwe,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,29.3952599069304,29.5458519745631,29.7606828415287,29.8182778659182,29.8470722762882,29.627146794599,29.4030704517956,29.1751934973846,28.943126830006,28.7072300022271,28.4671048782824,28.2231227734127,27.9748723703249,27.722735063514,27.478417703354,27.2426870223209,27.0155013731712,26.7972307877594,26.5886782173324,26.3893863452165,26.2005958645243,26.0218506326245,25.8234258283639,25.6360698019271,25.460563358156
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CRI,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,Costa Rica,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,76.5574235444269,76.8805236759581,77.1898588053626,77.4855743160953,77.7677107865373,78.036247325685,78.2916744536477,78.5341428576419,78.7640359926906,78.9813620194677,79.1867894271423,79.3805198940251,79.5623207855867,79.7329671076377,79.8932159964358,80.0438509218204,80.1855789065264,80.319082313039,80.4450130998755,80.5206829817905,80.5160488913946,80.51169012131,80.5075742727012,80.5037076075396,80.5000742430698
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CHL,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,Chile,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,91.4752558018568,91.9593722411946,92.4166283284896,92.7944453651767,93.1736496767815,93.5530488768507,93.9337472994899,94.3150023057386,94.6974323930093,95.0803746962763,95.4638387534034,95.8483430623179,96.2333346354702,96.6190335809213,96.9192034984467,96.9898438113558,97.0602628271532,97.1304772221268,97.200378914491,97.3067044565416,97.4125131422388,97.5177827393904,97.6223377586439,97.7260945752252,97.8170551998161
